form,lemma,upos,feats
grasp,grasp,VERB,{'VerbForm': 'Inf'}
accept,accept,VERB,{'VerbForm': 'Inf'}
bring,bring,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
rests,rest,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
representing,represent,VERB,{'VerbForm': 'Ger'}
endured,endure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
continue,continue,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
beckons,beckon,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
fulfill,fulfill,VERB,{'VerbForm': 'Inf'}
taken,take,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
take,take,VERB,{'VerbForm': 'Inf'}
means,mean,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
suffer,suffer,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
means,mean,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
wipe,wipe,VERB,{'VerbForm': 'Inf'}
are,be,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
have,have,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
labour,labour,VERB,{'VerbForm': 'Inf'}
work,work,VERB,{'VerbForm': 'Inf'}
work,work,VERB,{'VerbForm': 'Inf'}
give,give,VERB,{'VerbForm': 'Inf'}
knit,knit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
imagine,imagine,VERB,{'VerbForm': 'Inf'}
live,live,VERB,{'VerbForm': 'Inf'}
said,say,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
split,split,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
make,make,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
join,join,VERB,{'VerbForm': 'Inf'}
blaming,blame,VERB,{'VerbForm': 'Ger'}
have,have,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
build,build,VERB,{'VerbForm': 'Inf'}
dwell,dwell,VERB,{'VerbForm': 'Inf'}
appointed,appoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
come,come,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
appointed,appoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
stands,stand,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
clings,cling,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
have,have,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
do,do,VERB,{'VerbForm': 'Inf'}
redeem,redeem,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
taken,take,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
begins,begin,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
live,live,VERB,{'VerbForm': 'Inf'}
act,act,VERB,{'VerbForm': 'Inf'}
write,write,VERB,{'VerbForm': 'Inf'}
rises,rise,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
comes,come,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
cherished,cherish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
materializes,materialize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
set,set,VERB,{'VerbForm': 'Inf'}
betrayed,betray,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
rejoice,rejoice,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
surround,surround,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
encompass,encompass,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
brings,bring,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
have,have,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
face,face,VERB,{'VerbForm': 'Inf'}
go,go,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
embodying,embody,VERB,{'VerbForm': 'Ger'}
held,hold,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
lighted,light,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
surrounded,surround,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
strayed,stray,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
succeeding,succeed,VERB,{'VerbForm': 'Ger'}
remember,remember,VERB,{'VerbForm': 'Inf'}
bear,bear,VERB,{'VerbForm': 'Inf'}
allow,allow,VERB,{'VerbForm': 'Inf'}
blown,blow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
served,serve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
think,think,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
cut,cut,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
share,share,VERB,{'VerbForm': 'Inf'}
come,come,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
remain,remain,VERB,{'VerbForm': 'Inf'}
happen,happen,VERB,{'VerbForm': 'Inf'}
beckons,beckon,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
go,go,VERB,{'VerbForm': 'Inf'}
bring,bring,VERB,"{'Person': '2', 'VerbForm': 'Inf'}"
fight,fight,VERB,"{'Person': '2', 'VerbForm': 'Inf'}"
end,end,VERB,{'VerbForm': 'Inf'}
build,build,VERB,"{'Person': '2', 'VerbForm': 'Inf'}"
create,create,VERB,"{'Person': '2', 'VerbForm': 'Inf'}"
ensure,ensure,VERB,{'VerbForm': 'Inf'}
have,have,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
is,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
redeem,redeem,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
make,make,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
intended,intend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
be,be,VERB,{'VerbForm': 'Inf'}
have,have,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
live,live,VERB,{'VerbForm': 'Inf'}
belong,belong,VERB,{'VerbForm': 'Inf'}
encourage,encourage,VERB,{'VerbForm': 'Inf'}
send,send,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
pledge,pledge,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
cooperate,cooperate,VERB,{'VerbForm': 'Inf'}
furthering,further,VERB,{'VerbForm': 'Ger'}
loved,love,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
pay,pay,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
bind,bind,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
announcing,announce,VERB,{'VerbForm': 'Ger'}
resign,resign,VERB,{'VerbForm': 'Inf'}
united,unite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
spoken,speak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
made,make,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
shaped,shape,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
done,do,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
discuss,discuss,VERB,{'VerbForm': 'Inf'}
believe,believe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
affected,affect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
made,make,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
tried,try,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
do,do,VERB,{'VerbForm': 'Inf'}
felt,feel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
persevere,persevere,VERB,{'VerbForm': 'Inf'}
make,make,VERB,{'VerbForm': 'Inf'}
complete,complete,VERB,{'VerbForm': 'Inf'}
elected,elect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}"
become,become,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
have,have,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
justify,justify,VERB,{'VerbForm': 'Inf'}
continuing,continue,VERB,{'VerbForm': 'Ger'}
was,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
felt,feel,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
see,see,VERB,{'VerbForm': 'Inf'}
do,do,VERB,{'VerbForm': 'Inf'}
destabilizing,destabilize,VERB,{'VerbForm': 'Ger'}
believe,believe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
served,serve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
is,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
prolonged,prolong,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
preferred,prefer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
carry,carry,VERB,{'VerbForm': 'Inf'}
involved,involve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
urged,urge,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
do,do,VERB,{'VerbForm': 'Inf'}
come,come,VERB,{'VerbForm': 'Inf'}
had,have,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
concluded,conclude,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
have,have,VERB,{'VerbForm': 'Inf'}
consider,consider,VERB,{'VerbForm': 'Inf'}
back,back,VERB,{'VerbForm': 'Inf'}
carry,carry,VERB,{'VerbForm': 'Inf'}
require,require,VERB,{'VerbForm': 'Inf'}
leave,leave,VERB,{'VerbForm': 'Inf'}
completed,complete,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
put,put,VERB,{'VerbForm': 'Inf'}
needs,need,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
face,face,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
continue,continue,VERB,{'VerbForm': 'Inf'}
fight,fight,VERB,{'VerbForm': 'Inf'}
absorb,absorb,VERB,{'VerbForm': 'Inf'}
resign,resign,VERB,{'VerbForm': 'Inf'}
sworn,swear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
recall,recall,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
began,begin,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
feel,feel,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
working,work,VERB,{'VerbForm': 'Ger'}
achieve,achieve,VERB,{'VerbForm': 'Inf'}
turning,turn,VERB,{'VerbForm': 'Ger'}
know,know,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
told,tell,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
nominated,nominate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
passing,pass,VERB,{'VerbForm': 'Ger'}
do,do,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
fall,fall,VERB,{'VerbForm': 'Inf'}
need,need,VERB,{'VerbForm': 'Inf'}
assumes,assume,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
deserve,deserve,VERB,{'VerbForm': 'Inf'}
look,look,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
begin,begin,VERB,{'VerbForm': 'Inf'}
healing,heal,VERB,{'VerbForm': 'Ger'}
put,put,VERB,{'VerbForm': 'Inf'}
rediscover,rediscover,VERB,{'VerbForm': 'Inf'}
shared,share,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
lie,lie,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
taking,take,VERB,{'VerbForm': 'Ger'}
hope,hope,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
hastened,hasten,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
needed,need,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
regret,regret,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
done,do,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
led,lead,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
say,say,VERB,{'VerbForm': 'Inf'}
made,make,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
believed,believe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
stood,stand,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
joined,join,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
supporting,support,VERB,{'VerbForm': 'Ger'}
believed,believe,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
felt,feel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
give,give,VERB,{'VerbForm': 'Inf'}
let,let,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
say,say,VERB,{'VerbForm': 'Inf'}
leave,leave,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
opposed,oppose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
differ,differ,VERB,{'VerbForm': 'Inf'}
let,let,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
join,join,VERB,{'VerbForm': 'Inf'}
affirming,affirm,VERB,{'VerbForm': 'Ger'}
helping,help,VERB,{'VerbForm': 'Ger'}
succeed,succeed,VERB,{'VerbForm': 'Inf'}
leave,leave,VERB,{'VerbForm': 'Inf'}
completing,complete,VERB,{'VerbForm': 'Ger'}
serving,serve,VERB,{'VerbForm': 'Ger'}
represent,represent,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
shared,share,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
require,require,VERB,{'VerbForm': 'Inf'}
working,work,VERB,{'VerbForm': 'Ger'}
ended,end,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
securing,secure,VERB,{'VerbForm': 'Ger'}
reaching,reach,VERB,{'VerbForm': 'Ger'}
complete,complete,VERB,{'VerbForm': 'Inf'}
said,say,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
ended,end,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
prevented,prevent,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
unlocked,unlock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
stood,stand,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
united,unite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
ensure,ensure,VERB,{'VerbForm': 'Inf'}
live,live,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
remain,remain,VERB,{'VerbForm': 'Inf'}
come,come,VERB,{'VerbForm': 'Inf'}
join,join,VERB,{'VerbForm': 'Inf'}
produced,produce,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
united,unite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
introduced,introduce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
became,become,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
were,be,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
registered,register,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
are,be,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
registered,register,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
understand,understand,VERB,{'VerbForm': 'Inf'}
like,like,VERB,{'VerbForm': 'Inf'}
believes,believe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
believes,believe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
meant,mean,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
come,come,VERB,{'VerbForm': 'Inf'}
interfere,interfere,VERB,{'VerbForm': 'Inf'}
come,come,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
greeted,greet,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
given,give,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
getting,get,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}"
follows,follow,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
carries,carry,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
united,unite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
followed,follow,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
carries,carry,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
run,run,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
expects,expect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
realize,realize,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
depends,depend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
make,make,VERB,{'VerbForm': 'Inf'}
execute,execute,VERB,{'VerbForm': 'Inf'}
have,have,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
supported,support,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
benefited,benefit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
helped,help,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
make,make,VERB,{'VerbForm': 'Inf'}
united,unite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
meet,meet,VERB,{'VerbForm': 'Inf'}
do,do,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
counts,count,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
sent,send,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
united,unite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
working,work,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}"
spoke,speak,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
asked,ask,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
give,give,VERB,{'VerbForm': 'Inf'}
help,help,VERB,{'VerbForm': 'Inf'}
move,move,VERB,{'VerbForm': 'Inf'}
gave,give,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
received,receive,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
was,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
express,express,VERB,{'VerbForm': 'Inf'}
express,express,VERB,{'VerbForm': 'Inf'}
received,receive,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
report,report,VERB,{'VerbForm': 'Inf'}
made,make,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
outlined,outline,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
promise,promise,VERB,{'VerbForm': 'Inf'}
say,say,VERB,{'VerbForm': 'Inf'}
have,have,VERB,{'VerbForm': 'Inf'}
speak,speak,VERB,{'VerbForm': 'Inf'}
talked,talk,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
wanted,want,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
changing,change,VERB,{'VerbForm': 'Ger'}
believed,believe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
looks,look,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
been,be,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
strive,strive,VERB,{'VerbForm': 'Inf'}
meet,meet,VERB,{'VerbForm': 'Inf'}
depend,depend,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
believe,believe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
described,describe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
continue,continue,VERB,{'VerbForm': 'Inf'}
strive,strive,VERB,{'VerbForm': 'Inf'}
meet,meet,VERB,{'VerbForm': 'Inf'}
report,report,VERB,{'VerbForm': 'Inf'}
said,say,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
believed,believe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}"
work,work,VERB,{'VerbForm': 'Inf'}
avoided,avoid,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
provide,provide,VERB,{'VerbForm': 'Inf'}
growing,grow,VERB,{'VerbForm': 'Ger'}
needed,need,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}"
achieved,achieve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
are,be,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
find,find,VERB,{'VerbForm': 'Inf'}
