form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
arriving,arrive,VERB,{'VerbForm': 'Ger'},1,2.5966,778.0853801036602
cross,cross,VERB,{'VerbForm': 'Inf'},1,3.4484,764.3175773762547
eavesdrop,eavesdrop,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,1.6128,793.9867235213893
generalize,generalize,VERB,{'VerbForm': 'Inf'},1,0.699,808.7566438457649
impose,impose,VERB,{'VerbForm': 'Inf'},1,2.1644,785.0711095457648
upset,upset,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,3.5799,762.1921182794551
gauge,gauge,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,2.0531,786.8700722641967
enraged,enrage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.5563,794.8999435895959
revolve,revolve,VERB,{'VerbForm': 'Inf'},1,1.5563,794.8999435895959
counteract,counteract,VERB,{'VerbForm': 'Inf'},1,1.3979,797.4601924179841
frightens,frighten,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
contend,contend,VERB,{'VerbForm': 'Inf'},1,1.6902,792.7356928438815
accepting,accept,VERB,{'VerbForm': 'Ger'},1,2.316,782.6207703893024
behaves,behave,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.6128,793.9867235213893
control,control,VERB,{'VerbForm': 'Inf'},2,3.8237,758.2515332771759
hurts,hurt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,3.2806,767.0297601628931
intrudes,intrude,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,4.094,753.8826238181272
acknowledging,acknowledge,VERB,{'VerbForm': 'Ger'},1,1.5682,794.7076016637259
contradict,contradict,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.8451,790.2320151701609
caters,cater,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
interacting,interact,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,1.3424,798.3572492991428
compensate,compensate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.0969,786.1621246714984
insult,insult,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.8062,774.6975760984194
dance,dance,VERB,{'VerbForm': 'Inf'},5,3.878,757.3738722204747
retain,retain,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,2.0864,786.3318381355015
loosen,loosen,VERB,{'VerbForm': 'Inf'},1,2.4518,780.4258095881969
elongate,elongate,VERB,{'VerbForm': 'Inf'},1,4.673,744.5241385173902
warm,warm,VERB,{'VerbForm': 'Inf'},1,3.4249,764.6974122718805
wind,wind,VERB,{'VerbForm': 'Inf'},1,3.4813,763.7858085223786
flexed,flex,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.1461,801.5300829166465
pointe,pointe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
completes,complete,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.6721,793.0282465294484
forming,form,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.1492,785.316789988893
practice,practice,VERB,{'VerbForm': 'Inf'},5,3.3675,765.6251792084303
perfecting,perfect,VERB,{'VerbForm': 'Ger'},1,1.4771,796.18006800379
correct,correct,VERB,{'VerbForm': 'Inf'},1,3.3604,765.7399378364704
correcting,correct,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
position,position,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,3.5655,762.424868172945
caring,care,VERB,{'VerbForm': 'Ger'},2,2.5563,778.7367565416909
harvesting,harvest,VERB,{'VerbForm': 'Ger'},2,1.5051,795.7274987664487
transforms,transform,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.3424,798.3572492991428
outlines,outline,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.4314,796.9187256518792
plant,plant,VERB,{'VerbForm': 'Inf'},6,3.1489,769.1584518971023
harvest,harvest,VERB,{'VerbForm': 'Inf'},2,2.2923,783.0038379223378
order,order,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,3.9023,756.9811067752106
smells,smell,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,3.1436,769.2441167884562
risking,risk,VERB,{'VerbForm': 'Ger'},1,2.316,782.6207703893024
damaged,damage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.6665,776.9555733290117
consult,consult,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.4564,780.3514589277765
dampen,dampen,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,1.2304,800.1675262485081
germinate,germinate,VERB,{'VerbForm': 'Inf'},1,5.204,735.9414861949526
drop,drop,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,3.8236,758.2531495958807
sprinkle,sprinkle,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,1.8751,789.7471195587237
push,push,VERB,{'VerbForm': 'Inf'},6,3.5562,762.5751858124905
watering,water,VERB,{'VerbForm': 'Ger'},1,2.0414,787.0591815526572
mature,mature,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.6232,777.6554393281859
transplant,transplant,VERB,{'VerbForm': 'Inf'},2,2.4166,780.9947537722832
drained,drain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.0492,786.9331086936835
dig,dig,VERB,{'VerbForm': 'Inf'},1,3.3725,765.5443632731907
spaced,space,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.6435,793.4905136790186
pat,pat,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,9.742,662.5929433715594
soaked,soak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.2041,784.429431019963
subjected,subject,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.8921,789.4723453789094
evaporate,evaporate,VERB,{'VerbForm': 'Inf'},1,1.3979,797.4601924179841
pinch,pinch,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",5,2.4955,779.7194783142035
bolting,bolt,VERB,{'VerbForm': 'Ger'},1,0.9542,804.6317985111396
weed,weed,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.7789,775.1388311048272
prune,prune,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,1.8808,789.6549893925506
matures,mature,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
reaches,reach,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,2.4281,780.8088771212323
damage,damage,VERB,{'VerbForm': 'Inf'},1,3.2271,767.8944906699561
pinching,pinch,VERB,{'VerbForm': 'Ger'},1,1.7634,791.5525475519747
rinse,rinse,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",5,2.0828,786.3900256088739
store,store,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,3.6211,761.5261949730815
storing,store,VERB,{'VerbForm': 'Ger'},1,1.6335,793.6521455494976
freezing,freeze,VERB,{'VerbForm': 'Ger'},1,2.8331,774.2627863668307
puree,puree,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,1.0,803.8915245443454
hypnotize,hypnotize,VERB,{'VerbForm': 'Inf'},1,1.5051,795.7274987664487
fool,fool,VERB,{'VerbForm': 'Inf'},1,3.6587,760.9184591400802
hypnotizing,hypnotize,VERB,{'VerbForm': 'Ger'},2,0.0,820.0547115922506
wiggle,wiggle,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.1847,784.7429968486923
squawking,squawk,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
hypnotized,hypnotize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,1.7924,791.0838151275855
clapping,clap,VERB,{'VerbForm': 'Ger'},1,2.0212,787.3856779310248
clap,clap,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.3838,781.5249063074544
jumps,jump,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.4048,781.1854793794485
lowers,lower,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.699,792.5934567978599
blink,blink,VERB,{'VerbForm': 'Inf'},1,2.4133,781.0480922895413
risks,risk,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.5224,779.2846885826148
laying,lay,VERB,{'VerbForm': 'Ger'},1,2.7551,775.5235149565673
cutting,cut,VERB,{'VerbForm': 'Ger'},1,3.0519,770.7262810407491
stressed,stress,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.4533,780.401564807625
toss,toss,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.8014,774.7751593962493
flavored,flavor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.415,797.1838019194649
guaranteed,guarantee,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.5315,779.1376035804789
opt,opt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
sifted,sift,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.0,803.8915245443454
preheat,preheat,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",3,0.699,808.7566438457649
molded,mold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.4914,795.9489344290049
stir,stir,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",4,2.48,779.970007713446
curdle,curdle,VERB,{'VerbForm': 'Inf'},1,1.0,803.8915245443454
mix,mix,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",4,2.9217,772.8307279943863
browning,brown,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,7.31,701.9018142720645
cool,cool,VERB,{'VerbForm': 'Inf'},3,3.9996,755.4084286754494
ice,ice,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,3.6083,761.7330837672947
baking,bake,VERB,{'VerbForm': 'Ger'},1,2.2504,783.681075459645
mixing,mix,VERB,{'VerbForm': 'Ger'},1,2.248,783.7198671085599
pour,pour,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",8,2.8876,773.3818926727199
whisk,whisk,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,1.4771,796.18006800379
frost,frost,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,8.708,679.3056787790932
pureed,puree,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,0.0,820.0547115922506
flavoring,flavor,VERB,{'VerbForm': 'Ger'},1,0.6021,810.3228566707069
substituting,substitute,VERB,{'VerbForm': 'Ger'},1,1.2788,799.3852279953895
works,work,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,3.729,759.7821870906125
experiment,experiment,VERB,{'VerbForm': 'Inf'},5,2.9175,772.8986133799875
annoy,annoy,VERB,{'VerbForm': 'Inf'},3,2.1106,785.9406890089422
dinging,ding,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
sing,sing,VERB,{'VerbForm': 'Inf'},1,3.6971,760.2977927574407
cawing,caw,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
adjusting,adjust,VERB,{'VerbForm': 'Ger'},1,2.0864,786.3318381355015
bobbing,bob,VERB,{'VerbForm': 'Ger'},1,1.5051,795.7274987664487
tapping,tap,VERB,{'VerbForm': 'Ger'},1,2.2175,784.212844313521
dilly,dilly,VERB,{'VerbForm': 'Inf'},1,0.0,820.0547115922506
dally,dally,VERB,{'VerbForm': 'Inf'},1,3.892,757.147587601804
pretend,pretend,VERB,{'VerbForm': 'Inf'},1,3.3132,766.5028402651315
exclaim,exclaim,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,0.9031,805.4577373692875
confirm,confirm,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.8675,773.7067727323828
panic,panic,VERB,{'VerbForm': 'Inf'},1,3.0473,770.8006317011694
flirt,flirt,VERB,{'VerbForm': 'Inf'},2,2.3032,782.8276591835156
flirting,flirt,VERB,{'VerbForm': 'Ger'},3,0.0,820.0547115922506
jump,jump,VERB,{'VerbForm': 'Inf'},1,3.5517,762.6479201542061
text,text,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,2.4281,780.8088771212323
responding,respond,VERB,{'VerbForm': 'Ger'},1,2.3962,781.3244827880604
striking,strike,VERB,{'VerbForm': 'Ger'},1,2.3522,782.0356630181683
responds,respond,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.8129,790.7524697931035
proceed,proceed,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,3.0282,771.1093485737845
pry,pry,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.3243,782.4866159368048
joke,joke,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,3.5711,762.3343543254767
drowning,drown,VERB,{'VerbForm': 'Ger'},2,2.567,778.5638104402782
tasted,taste,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.4683,780.1591170019065
wooing,woo,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
gushing,gush,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
shoving,shove,VERB,{'VerbForm': 'Ger'},1,2.1239,785.725718621205
swallow,swallow,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.8129,774.5892827451984
bathe,bathe,VERB,"{'Person': '2', 'VerbForm': 'Inf'}",1,2.1106,785.9406890089422
expose,expose,VERB,"{'Person': '2', 'VerbForm': 'Inf'}",1,2.5575,778.7173607172333
distilled,distil,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.5185,795.5109120600067
partying,party,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
glow,glow,VERB,{'VerbForm': 'Inf'},1,2.4683,780.1591170019065
seal,seal,VERB,{'VerbForm': 'Inf'},2,2.8768,773.5564550928373
filling,fill,VERB,{'VerbForm': 'Ger'},1,2.6946,776.5013877729656
name,name,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,4.515,747.0779220709592
basing,base,VERB,{'VerbForm': 'Ger'},3,1.5911,794.3374646803288
invented,invent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.9053,773.0958042619719
spreading,spread,VERB,{'VerbForm': 'Ger'},1,2.5378,779.0357755020771
spelling,spell,VERB,{'VerbForm': 'Ger'},1,2.4099,781.1030471255042
copying,copy,VERB,{'VerbForm': 'Ger'},1,1.8261,790.539115724071
embolden,embolden,VERB,{'VerbForm': 'Inf'},1,3.434,764.5503272697446
email,email,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
branches,branch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.233,783.9623149142785
curb,curb,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.3222,782.5205586296054
cram,cram,VERB,{'VerbForm': 'Inf'},1,1.8921,789.4723453789094
stack,stack,VERB,{'VerbForm': 'Inf'},1,2.4942,779.7404904573657
tape,tape,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,3.5456,762.7465155951984
lift,lift,VERB,{'VerbForm': 'Inf'},1,3.241,767.6698223699902
balance,balance,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.8837,773.4449291022067
smudge,smudge,VERB,{'VerbForm': 'Inf'},1,1.716,792.3186826180455
label,label,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,2.5465,778.8951557747603
unpack,unpack,VERB,{'VerbForm': 'Inf'},1,2.2201,784.1708200271966
reassemble,reassemble,VERB,{'VerbForm': 'Inf'},1,1.301,799.0264052429261
stocking,stock,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.1303,785.6222742240984
sneak,sneak,VERB,{'VerbForm': 'Inf'},1,2.9355,772.6076760131252
re-use,re-use,VERB,{'VerbForm': 'Inf'},1,0.0,820.0547115922506
stash,stash,VERB,{'VerbForm': 'Inf'},1,2.4116,781.0755697075227
tripping,trip,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.29,783.0410132525479
cope,cope,VERB,{'VerbForm': 'Inf'},1,2.2227,784.128795740872
malfunction,malfunction,VERB,{'VerbForm': 'Inf'},1,2.1703,784.9757467421822
rushing,rush,VERB,{'VerbForm': 'Ger'},1,2.4886,779.831004304834
controlling,control,VERB,{'VerbForm': 'Ger'},1,2.356,781.9742429073863
entreat,entreat,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,1.3424,798.3572492991428
malfunctioned,malfunction,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
signal,signal,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,3.2849,766.9602584585872
signalling,signal,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
hook,hook,VERB,{'VerbForm': 'Inf'},1,3.2876,766.9166178535579
deploy,deploy,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.1335,785.5705520255451
multiply,multiply,VERB,{'VerbForm': 'Inf'},1,2.0,787.7283374964404
hooking,hook,VERB,{'VerbForm': 'Ger'},1,2.1139,785.8873504916841
dislocate,dislocate,VERB,{'VerbForm': 'Inf'},1,1.0414,803.2223686005622
steered,steer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.5682,794.7076016637259
constitutes,constitute,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.8195,790.6457927585873
contemplate,contemplate,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,1.8062,790.8607631463244
troubling,trouble,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.0792,786.4482130822463
comfort,comfort,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.944,772.470288923218
beaten,beat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.7868,775.0111419271487
approaches,approach,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.2355,783.9219069466587
dislocated,dislocate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.8865,789.5628592263777
tread,tread,VERB,{'VerbForm': 'Inf'},1,2.0682,786.6260081397733
drags,drag,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
land,land,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,3.6527,761.0154382623678
paralyzed,paralyze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.281,783.1864819359791
aiming,aim,VERB,{'VerbForm': 'Ger'},1,2.2878,783.0765722640533
procrastinating,procrastinate,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
overcoming,overcome,VERB,{'VerbForm': 'Ger'},1,1.4472,796.6633472965224
diminishing,diminish,VERB,{'VerbForm': 'Ger'},1,1.3979,797.4601924179841
re-evaluate,re-evaluate,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
tackle,tackle,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",3,2.3424,782.1940622512377
looming,loom,VERB,{'VerbForm': 'Ger'},1,1.4472,796.6633472965224
bogging,bog,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
pushing,push,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.9908,771.7138517693761
force,force,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,3.5569,762.563871581557
timed,time,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.9191,789.035939328616
assigned,assign,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.7917,774.931942310614
allotted,allot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.1761,801.0451873052094
forces,force,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,3.0273,771.1238954421275
afford,afford,VERB,{'VerbForm': 'Inf'},1,3.3555,765.819137453005
waste,waste,VERB,{'VerbForm': 'Inf'},1,3.4341,764.5487109510398
daydreaming,daydream,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.7559,791.6737714548341
ignoring,ignore,VERB,{'VerbForm': 'Ger'},1,2.3201,782.554501322406
deflated,deflate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.9542,804.6317985111396
score,score,VERB,{'VerbForm': 'Inf'},2,3.1912,768.4747490849759
throwing,throw,VERB,{'VerbForm': 'Ger'},2,3.1729,768.7705354079526
peg,peg,VERB,{'VerbForm': 'Inf'},2,7.208,703.5504593509509
pegged,peg,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.2625,783.4855008963654
guard,guard,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,3.4726,763.9264282496954
block,block,VERB,{'VerbForm': 'Inf'},1,3.3156,766.4640486162165
catches,catch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.5276,779.2006400099657
hide,hide,VERB,{'VerbForm': 'Inf'},1,3.5508,762.6624670225492
tag,tag,VERB,{'VerbForm': 'Inf'},1,2.8506,773.9799305934923
evade,evade,VERB,{'VerbForm': 'Inf'},1,1.6628,793.1785641689941
snatches,snatch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.0792,802.6114001301514
shortened,shorten,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.3979,797.4601924179841
blindfolded,blindfold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.7924,791.0838151275855
hydrated,hydrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.2304,800.1675262485081
sow,sow,VERB,{'VerbForm': 'Inf'},1,1.9956,787.7994555194512
impart,impart,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.4472,796.6633472965224
toast,toast,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,3.2325,767.8072094598974
drizzle,drizzle,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,1.3617,798.0452997891182
cook,cook,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",6,3.3664,765.6429587141829
reduce,reduce,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.3424,782.1940622512377
simmer,simmer,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,1.9445,788.6253943775992
uncover,uncover,VERB,"{'Mood': 'Imp', 'Person': '2', 'Polarity': 'Neg', 'VerbForm': 'Fin'}",1,1.9956,787.7994555194512
fluff,fluff,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2,1.8633,789.937845165889
placing,place,VERB,{'VerbForm': 'Ger'},1,2.1703,784.9757467421822
heat,heat,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,3.3107,766.5432482327512
sweat,sweat,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,3.0477,770.7941664263503
cooked,cook,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.6866,776.6306932693487
skittled,skittle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,0.0,820.0547115922506
infuse,infuse,VERB,{'VerbForm': 'Inf'},1,1.0,803.8915245443454
separate,separate,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",4,3.0445,770.8458886249035
flavor,flavor,VERB,{'VerbForm': 'Inf'},1,2.4082,781.1305245434855
mind,mind,VERB,{'VerbForm': 'Inf'},1,4.393,749.0498308908036
dissolved,dissolve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.8195,790.6457927585873
filter,filter,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1,2.2122,784.298509204875
desire,desire,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,3.0149,771.3243189615216
