form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
rebuilt,rebuild,VERB,"['Fin', 'Ind', 'Past']",1,1.8692,789.8424823623064
picnic,picnic,VERB,['Inf'],1,2.776,775.1857043472661
regarded,regard,VERB,"['Past', 'Part']",2,2.0212,787.3856779310248
roam,roam,VERB,['Inf'],2,2.2405,783.8410910114193
inscribed,inscribe,VERB,"['Past', 'Part']",1,1.5185,795.5109120600067
house,house,VERB,['Inf'],1,4.4185,748.6376696210821
battling,battle,VERB,['Ger'],1,2.1072,785.995643844905
repositioning,reposition,VERB,['Ger'],1,0.0,820.0547115922506
owing,owe,VERB,['Ger'],1,1.8062,790.8607631463244
repurposed,repurpose,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
ensures,ensure,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.1139,802.0505375395891
referred,refer,VERB,"['Past', 'Part']",3,2.3541,782.0049529627772
soared,soar,VERB,"['Fin', 'Ind', 'Past']",1,1.3802,797.746280828732
inhabited,inhabit,VERB,"['Past', 'Part']",1,1.7634,791.5525475519747
depicts,depict,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
bustling,bustle,VERB,['Ger'],1,1.1761,801.0451873052094
incorporated,incorporate,VERB,"['Past', 'Part']",2,8.969,675.08708695959
renamed,rename,VERB,"['Past', 'Part']",1,1.0414,803.2223686005622
endure,endure,VERB,['Inf'],1,2.3541,782.0049529627772
starved,starve,VERB,"['Past', 'Part']",1,2.3747,781.6719913095903
campaigning,campaign,VERB,['Ger'],1,1.6628,793.1785641689941
capitalizing,capitalize,VERB,['Ger'],1,0.6021,810.3228566707069
renovated,renovate,VERB,"['Past', 'Part']",1,1.3979,797.4601924179841
reused,reuse,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
fueled,fuel,VERB,"['Past', 'Part']",1,1.699,792.5934567978599
drift,drift,VERB,['Inf'],1,2.5159,779.3897492984262
stroll,stroll,VERB,['Inf'],1,2.3263,782.4542895627089
dine,dine,VERB,['Inf'],1,2.3424,782.1940622512377
photograph,photograph,VERB,['Inf'],1,2.7634,775.3893605040697
crawl,crawl,VERB,['Inf'],1,2.7889,774.9771992343481
swim,swim,VERB,['Inf'],2,3.2103,768.166032212361
maintains,maintain,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.7634,791.5525475519747
listing,list,VERB,['Ger'],1,1.9868,787.9416915654728
merged,merge,VERB,"['Past', 'Part']",1,1.3617,798.0452997891182
commenced,commence,VERB,"['Fin', 'Ind', 'Past']",1,1.4472,796.6633472965224
insured,ensure,VERB,"['Fin', 'Ind', 'Past']",1,2.1038,786.0505986808679
planted,plant,VERB,"['Past', 'Part']",3,2.6599,777.0622503635278
ensured,ensure,VERB,"['Fin', 'Ind', 'Past']",1,0.0,820.0547115922506
relocate,relocate,VERB,['Inf'],1,1.8195,790.6457927585873
flourish,flourish,VERB,['Inf'],1,1.6232,793.8186263760911
freeze,freeze,VERB,['Inf'],5,8.645,680.3239595631112
numbered,number,VERB,"['Past', 'Part']",2,1.9685,788.2374778884495
designated,designate,VERB,"['Past', 'Part']",2,2.1239,785.725718621205
values,value,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.6365,777.4404689404488
camping,camp,VERB,['Ger'],1,2.4997,779.6515929286022
barbeque,barbeque,VERB,['Inf'],1,0.0,820.0547115922506
purchase,purchase,VERB,['Inf'],1,2.5132,779.4333899034556
importing,import,VERB,['Ger'],1,0.0,820.0547115922506
oozes,ooze,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
thrives,thrive,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.3979,797.4601924179841
blooming,bloom,VERB,['Ger'],2,1.9138,789.1216042199699
comprising,comprise,VERB,['Ger'],1,0.699,808.7566438457649
spared,spare,VERB,"['Past', 'Part']",1,2.2304,784.0043392006031
forms,form,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,2.7642,775.3764299544314
peaking,peak,VERB,['Ger'],1,0.0,820.0547115922506
protected,protect,VERB,"['Past', 'Part']",2,2.7443,775.6980773766846
migrates,migrate,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.6021,810.3228566707069
ploughing,plough,VERB,['Ger'],1,0.0,820.0547115922506
reached,reach,VERB,"['Past', 'Part']",2,3.1011,769.9310522379922
renting,rent,VERB,['Ger'],1,2.2122,784.298509204875
mapped,map,VERB,"['Past', 'Part']",1,1.6721,793.0282465294484
ease,ease,VERB,['Inf'],1,2.989,771.7429455060623
circles,circle,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.6117,777.8413159792369
desired,desire,VERB,"['Past', 'Part']",4,2.0645,786.6858119318506
to,do,VERB,['Inf'],1,6.0632,722.0540758833926
arrange,arrange,VERB,['Inf'],3,2.8987,773.2024812964881
pre,prearrange,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
crosses,cross,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.2788,783.2220409474845
restocked,restock,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
permitted,permit,VERB,"['Past', 'Part']",2,2.3483,782.0986994476551
ordering,order,VERB,['Ger'],1,2.5682,778.5444146158208
loving,love,VERB,['Ger'],1,3.1059,769.8534689401622
toured,tour,VERB,"['Past', 'Part']",1,1.6721,793.0282465294484
rest,rest,VERB,['Inf'],1,4.0359,754.8217049856105
gallivanting,gallivant,VERB,['Ger'],1,0.0,820.0547115922506
bow,bow,VERB,['Inf'],1,3.0149,771.3243189615216
practised,practise,VERB,"['Past', 'Part']",1,1.4771,796.18006800379
dictate,dictate,VERB,['Inf'],1,1.9542,788.4686114632344
salute,salute,VERB,['Inf'],1,2.5694,778.5250187913633
wai,wai,VERB,['Inf'],2,0.0,820.0547115922506
reciprocate,reciprocate,VERB,['Inf'],1,1.4314,796.9187256518792
wai'd,wai,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
shake,shake,VERB,['Inf'],7,3.3058,766.622447849286
waiing,wai,VERB,['Ger'],1,0.0,820.0547115922506
dressing,dress,VERB,['Ger'],1,2.9058,773.087722668448
lowering,lower,VERB,['Ger'],1,1.7782,791.3133323836657
capped,cap,VERB,"['Past', 'Part']",1,1.7993,790.9722891369549
view,view,VERB,['Inf'],1,3.2936,766.8196387312704
slip,slip,VERB,['Inf'],1,3.1209,769.6110211344436
covers,cover,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.6803,776.7325213477505
advised,advise,VERB,"['Past', 'Part']",1,2.4281,780.8088771212323
place,place,VERB,['Inf'],17,4.4877,747.519177077367
aided,aid,VERB,"['Past', 'Part']",1,1.5315,795.300790628384
lies,lie,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,3.2751,767.1186576916566
receives,receive,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.9031,789.2945503213824
spans,span,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.301,799.0264052429261
repeating,repeat,VERB,['Ger'],1,2.433,780.7296775046975
dividing,divide,VERB,['Ger'],1,1.7924,791.0838151275855
intersect,intersect,VERB,['Inf'],2,1.2304,800.1675262485081
platted,plat,VERB,"['Past', 'Part']",2,0.0,820.0547115922506
dates,date,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.9694,772.0597439722012
vying,vie,VERB,['Ger'],1,1.1761,801.0451873052094
proclaimed,proclaim,VERB,"['Past', 'Part']",1,1.5441,795.0971344715804
dotted,dot,VERB,"['Past', 'Part']",1,1.716,792.3186826180455
staying,stay,VERB,['Ger'],2,3.483,763.7583311043973
arriving,arrive,VERB,['Ger'],1,2.5966,778.0853801036602
cross,cross,VERB,['Inf'],1,3.4484,764.3175773762547
eavesdrop,eavesdrop,VERB,['Inf'],1,1.6128,793.9867235213893
generalize,generalize,VERB,['Inf'],1,0.699,808.7566438457649
impose,impose,VERB,['Inf'],1,2.1644,785.0711095457648
upset,upset,VERB,"['Past', 'Part']",1,3.5799,762.1921182794551
gauge,gauge,VERB,['Inf'],2,2.0531,786.8700722641967
enraged,enrage,VERB,"['Past', 'Part']",1,1.5563,794.8999435895959
revolve,revolve,VERB,['Inf'],1,1.5563,794.8999435895959
counteract,counteract,VERB,['Inf'],1,1.3979,797.4601924179841
frightens,frighten,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
contend,contend,VERB,['Inf'],1,1.6902,792.7356928438815
accepting,accept,VERB,['Ger'],1,2.316,782.6207703893024
behaves,behave,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.6128,793.9867235213893
control,control,VERB,['Inf'],2,3.8237,758.2515332771759
hurts,hurt,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,3.2806,767.0297601628931
intrudes,intrude,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,4.094,753.8826238181272
acknowledging,acknowledge,VERB,['Ger'],1,1.5682,794.7076016637259
contradict,contradict,VERB,['Inf'],1,1.8451,790.2320151701609
caters,cater,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
interacting,interact,VERB,['Ger'],2,1.3424,798.3572492991428
compensate,compensate,VERB,['Inf'],1,2.0969,786.1621246714984
insult,insult,VERB,['Inf'],1,2.8062,774.6975760984194
dance,dance,VERB,['Inf'],5,3.878,757.3738722204747
retain,retain,VERB,['Inf'],2,2.0864,786.3318381355015
loosen,loosen,VERB,['Inf'],1,2.4518,780.4258095881969
elongate,elongate,VERB,['Inf'],1,4.673,744.5241385173902
warm,warm,VERB,['Inf'],1,3.4249,764.6974122718805
wind,wind,VERB,['Inf'],1,3.4813,763.7858085223786
flexed,flex,VERB,"['Past', 'Part']",1,1.1461,801.5300829166465
pointe,pointe,VERB,['Inf'],1,0.0,820.0547115922506
completes,complete,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.6721,793.0282465294484
forming,form,VERB,['Ger'],1,2.1492,785.316789988893
practice,practice,VERB,['Inf'],5,3.3675,765.6251792084303
perfecting,perfect,VERB,['Ger'],1,1.4771,796.18006800379
correct,correct,VERB,['Inf'],1,3.3604,765.7399378364704
correcting,correct,VERB,['Ger'],1,0.0,820.0547115922506
position,position,VERB,['Inf'],1,3.5655,762.424868172945
caring,care,VERB,['Ger'],2,2.5563,778.7367565416909
harvesting,harvest,VERB,['Ger'],2,1.5051,795.7274987664487
transforms,transform,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.3424,798.3572492991428
outlines,outline,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.4314,796.9187256518792
plant,plant,VERB,['Inf'],6,3.1489,769.1584518971023
harvest,harvest,VERB,['Inf'],2,2.2923,783.0038379223378
order,order,VERB,['Inf'],1,3.9023,756.9811067752106
smells,smell,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,3.1436,769.2441167884562
risking,risk,VERB,['Ger'],1,2.316,782.6207703893024
damaged,damage,VERB,"['Past', 'Part']",1,2.6665,776.9555733290117
consult,consult,VERB,['Inf'],1,2.4564,780.3514589277765
dampen,dampen,VERB,['Inf'],1,1.2304,800.1675262485081
germinate,germinate,VERB,['Inf'],1,5.204,735.9414861949526
drop,drop,VERB,['Inf'],2,3.8236,758.2531495958807
sprinkle,sprinkle,VERB,['Inf'],1,1.8751,789.7471195587237
push,push,VERB,['Inf'],6,3.5562,762.5751858124905
watering,water,VERB,['Ger'],1,2.0414,787.0591815526572
mature,mature,VERB,['Inf'],1,2.6232,777.6554393281859
transplant,transplant,VERB,['Inf'],2,2.4166,780.9947537722832
drained,drain,VERB,"['Past', 'Part']",2,2.0492,786.9331086936835
dig,dig,VERB,['Inf'],1,3.3725,765.5443632731907
spaced,space,VERB,"['Past', 'Part']",1,1.6435,793.4905136790186
pat,pat,VERB,['Inf'],1,9.742,662.5929433715594
soaked,soak,VERB,"['Past', 'Part']",1,2.2041,784.429431019963
subjected,subject,VERB,"['Past', 'Part']",1,1.8921,789.4723453789094
evaporate,evaporate,VERB,['Inf'],1,1.3979,797.4601924179841
pinch,pinch,VERB,['Inf'],5,2.4955,779.7194783142035
bolting,bolt,VERB,['Ger'],1,0.9542,804.6317985111396
weed,weed,VERB,['Inf'],1,2.7789,775.1388311048272
prune,prune,VERB,['Inf'],1,1.8808,789.6549893925506
matures,mature,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
reaches,reach,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,2.4281,780.8088771212323
damage,damage,VERB,['Inf'],1,3.2271,767.8944906699561
pinching,pinch,VERB,['Ger'],1,1.7634,791.5525475519747
rinse,rinse,VERB,['Inf'],5,2.0828,786.3900256088739
store,store,VERB,['Inf'],1,3.6211,761.5261949730815
storing,store,VERB,['Ger'],1,1.6335,793.6521455494976
freezing,freeze,VERB,['Ger'],1,2.8331,774.2627863668307
puree,puree,VERB,['Inf'],2,1.0,803.8915245443454
hypnotize,hypnotize,VERB,['Inf'],1,1.5051,795.7274987664487
fool,fool,VERB,['Inf'],1,3.6587,760.9184591400802
hypnotizing,hypnotize,VERB,['Ger'],2,0.0,820.0547115922506
wiggle,wiggle,VERB,['Inf'],1,2.1847,784.7429968486923
squawking,squawk,VERB,['Ger'],1,0.0,820.0547115922506
hypnotized,hypnotize,VERB,"['Past', 'Part']",3,1.7924,791.0838151275855
clapping,clap,VERB,['Ger'],1,2.0212,787.3856779310248
clap,clap,VERB,['Inf'],1,2.3838,781.5249063074544
jumps,jump,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.4048,781.1854793794485
lowers,lower,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.699,792.5934567978599
blink,blink,VERB,['Inf'],1,2.4133,781.0480922895413
risks,risk,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.5224,779.2846885826148
laying,lay,VERB,['Ger'],1,2.7551,775.5235149565673
cutting,cut,VERB,['Ger'],1,3.0519,770.7262810407491
stressed,stress,VERB,"['Past', 'Part']",1,2.4533,780.401564807625
toss,toss,VERB,['Inf'],1,2.8014,774.7751593962493
flavored,flavor,VERB,"['Past', 'Part']",1,1.415,797.1838019194649
guaranteed,guarantee,VERB,"['Past', 'Part']",1,2.5315,779.1376035804789
opt,opt,VERB,['Inf'],1,0.0,820.0547115922506
sifted,sift,VERB,"['Past', 'Part']",2,1.0,803.8915245443454
preheat,preheat,VERB,['Inf'],3,0.699,808.7566438457649
molded,mold,VERB,"['Past', 'Part']",1,1.4914,795.9489344290049
stir,stir,VERB,['Inf'],4,2.48,779.970007713446
curdle,curdle,VERB,['Inf'],1,1.0,803.8915245443454
mix,mix,VERB,['Inf'],4,2.9217,772.8307279943863
browning,brown,VERB,['Ger'],1,7.31,701.9018142720645
cool,cool,VERB,['Inf'],3,3.9996,755.4084286754494
ice,ice,VERB,['Inf'],1,3.6083,761.7330837672947
baking,bake,VERB,['Ger'],1,2.2504,783.681075459645
mixing,mix,VERB,['Ger'],1,2.248,783.7198671085599
pour,pour,VERB,['Inf'],8,2.8876,773.3818926727199
whisk,whisk,VERB,['Inf'],1,1.4771,796.18006800379
frost,frost,VERB,['Inf'],1,8.708,679.3056787790932
pureed,puree,VERB,"['Past', 'Part']",2,0.0,820.0547115922506
flavoring,flavor,VERB,['Ger'],1,0.6021,810.3228566707069
substituting,substitute,VERB,['Ger'],1,1.2788,799.3852279953895
works,work,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,3.729,759.7821870906125
experiment,experiment,VERB,['Inf'],5,2.9175,772.8986133799875
annoy,annoy,VERB,['Inf'],3,2.1106,785.9406890089422
dinging,ding,VERB,['Ger'],1,0.0,820.0547115922506
sing,sing,VERB,['Inf'],1,3.6971,760.2977927574407
cawing,caw,VERB,['Ger'],1,0.0,820.0547115922506
adjusting,adjust,VERB,['Ger'],1,2.0864,786.3318381355015
bobbing,bob,VERB,['Ger'],1,1.5051,795.7274987664487
tapping,tap,VERB,['Ger'],1,2.2175,784.212844313521
dilly,dilly,VERB,['Inf'],1,0.0,820.0547115922506
dally,dally,VERB,['Inf'],1,3.892,757.147587601804
pretend,pretend,VERB,['Inf'],1,3.3132,766.5028402651315
exclaim,exclaim,VERB,['Inf'],2,0.9031,805.4577373692875
confirm,confirm,VERB,['Inf'],1,2.8675,773.7067727323828
panic,panic,VERB,['Inf'],1,3.0473,770.8006317011694
flirt,flirt,VERB,['Inf'],2,2.3032,782.8276591835156
flirting,flirt,VERB,['Ger'],3,0.0,820.0547115922506
jump,jump,VERB,['Inf'],1,3.5517,762.6479201542061
text,text,VERB,['Inf'],2,2.4281,780.8088771212323
responding,respond,VERB,['Ger'],1,2.3962,781.3244827880604
striking,strike,VERB,['Ger'],1,2.3522,782.0356630181683
responds,respond,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.8129,790.7524697931035
proceed,proceed,VERB,['Inf'],2,3.0282,771.1093485737845
pry,pry,VERB,['Inf'],1,2.3243,782.4866159368048
joke,joke,VERB,['Inf'],1,3.5711,762.3343543254767
drowning,drown,VERB,['Ger'],2,2.567,778.5638104402782
tasted,taste,VERB,"['Fin', 'Ind', 'Past']",1,2.4683,780.1591170019065
wooing,woo,VERB,['Ger'],1,0.0,820.0547115922506
gushing,gush,VERB,['Ger'],1,0.0,820.0547115922506
shoving,shove,VERB,['Ger'],1,2.1239,785.725718621205
swallow,swallow,VERB,['Inf'],1,2.8129,774.5892827451984
bathe,bathe,VERB,['Inf'],1,2.1106,785.9406890089422
expose,expose,VERB,['Inf'],1,2.5575,778.7173607172333
distilled,distil,VERB,"['Past', 'Part']",2,1.5185,795.5109120600067
partying,party,VERB,['Ger'],1,0.0,820.0547115922506
glow,glow,VERB,['Inf'],1,2.4683,780.1591170019065
seal,seal,VERB,['Inf'],2,2.8768,773.5564550928373
filling,fill,VERB,['Ger'],1,2.6946,776.5013877729656
name,name,VERB,['Inf'],1,4.515,747.0779220709592
basing,base,VERB,['Ger'],3,1.5911,794.3374646803288
invented,invent,VERB,"['Past', 'Part']",2,2.9053,773.0958042619719
spreading,spread,VERB,['Ger'],1,2.5378,779.0357755020771
spelling,spell,VERB,['Ger'],1,2.4099,781.1030471255042
copying,copy,VERB,['Ger'],1,1.8261,790.539115724071
embolden,embolden,VERB,['Inf'],1,3.434,764.5503272697446
email,email,VERB,['Inf'],1,0.0,820.0547115922506
branches,branch,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.233,783.9623149142785
curb,curb,VERB,['Inf'],1,2.3222,782.5205586296054
cram,cram,VERB,['Inf'],1,1.8921,789.4723453789094
stack,stack,VERB,['Inf'],1,2.4942,779.7404904573657
tape,tape,VERB,['Inf'],2,3.5456,762.7465155951984
lift,lift,VERB,['Inf'],1,3.241,767.6698223699902
balance,balance,VERB,['Inf'],1,2.8837,773.4449291022067
smudge,smudge,VERB,['Inf'],1,1.716,792.3186826180455
label,label,VERB,['Inf'],2,2.5465,778.8951557747603
unpack,unpack,VERB,['Inf'],1,2.2201,784.1708200271966
reassemble,reassemble,VERB,['Inf'],1,1.301,799.0264052429261
stocking,stock,VERB,['Ger'],1,2.1303,785.6222742240984
sneak,sneak,VERB,['Inf'],1,2.9355,772.6076760131252
re-use,re-use,VERB,['Inf'],1,0.0,820.0547115922506
stash,stash,VERB,['Inf'],1,2.4116,781.0755697075227
tripping,trip,VERB,['Ger'],1,2.29,783.0410132525479
cope,cope,VERB,['Inf'],1,2.2227,784.128795740872
malfunction,malfunction,VERB,['Inf'],1,2.1703,784.9757467421822
rushing,rush,VERB,['Ger'],1,2.4886,779.831004304834
controlling,control,VERB,['Ger'],1,2.356,781.9742429073863
entreat,entreat,VERB,['Inf'],1,1.3424,798.3572492991428
malfunctioned,malfunction,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
signal,signal,VERB,['Inf'],1,3.2849,766.9602584585872
signalling,signal,VERB,['Ger'],1,0.0,820.0547115922506
hook,hook,VERB,['Inf'],1,3.2876,766.9166178535579
deploy,deploy,VERB,['Inf'],1,2.1335,785.5705520255451
multiply,multiply,VERB,['Inf'],1,2.0,787.7283374964404
hooking,hook,VERB,['Ger'],1,2.1139,785.8873504916841
dislocate,dislocate,VERB,['Inf'],1,1.0414,803.2223686005622
steered,steer,VERB,"['Past', 'Part']",1,1.5682,794.7076016637259
constitutes,constitute,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.8195,790.6457927585873
contemplate,contemplate,VERB,['Inf'],2,1.8062,790.8607631463244
troubling,trouble,VERB,['Ger'],1,2.0792,786.4482130822463
comfort,comfort,VERB,['Inf'],1,2.944,772.470288923218
beaten,beat,VERB,"['Past', 'Part']",1,2.7868,775.0111419271487
approaches,approach,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.2355,783.9219069466587
dislocated,dislocate,VERB,"['Past', 'Part']",1,1.8865,789.5628592263777
tread,tread,VERB,['Inf'],1,2.0682,786.6260081397733
drags,drag,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
land,land,VERB,['Inf'],1,3.6527,761.0154382623678
paralyzed,paralyze,VERB,"['Past', 'Part']",1,2.281,783.1864819359791
aiming,aim,VERB,['Ger'],1,2.2878,783.0765722640533
procrastinating,procrastinate,VERB,['Ger'],1,0.0,820.0547115922506
overcoming,overcome,VERB,['Ger'],1,1.4472,796.6633472965224
diminishing,diminish,VERB,['Ger'],1,1.3979,797.4601924179841
re-evaluate,re-evaluate,VERB,['Inf'],1,0.0,820.0547115922506
tackle,tackle,VERB,['Inf'],3,2.3424,782.1940622512377
looming,loom,VERB,['Ger'],1,1.4472,796.6633472965224
bogging,bog,VERB,['Ger'],1,0.0,820.0547115922506
pushing,push,VERB,['Ger'],1,2.9908,771.7138517693761
force,force,VERB,['Inf'],2,3.5569,762.563871581557
timed,time,VERB,"['Past', 'Part']",1,1.9191,789.035939328616
assigned,assign,VERB,"['Past', 'Part']",1,2.7917,774.931942310614
allotted,allot,VERB,"['Past', 'Part']",1,1.1761,801.0451873052094
forces,force,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,3.0273,771.1238954421275
afford,afford,VERB,['Inf'],1,3.3555,765.819137453005
waste,waste,VERB,['Inf'],1,3.4341,764.5487109510398
daydreaming,daydream,VERB,['Ger'],1,1.7559,791.6737714548341
ignoring,ignore,VERB,['Ger'],1,2.3201,782.554501322406
deflated,deflate,VERB,"['Past', 'Part']",1,0.9542,804.6317985111396
score,score,VERB,['Inf'],2,3.1912,768.4747490849759
throwing,throw,VERB,['Ger'],2,3.1729,768.7705354079526
peg,peg,VERB,['Inf'],2,7.208,703.5504593509509
pegged,peg,VERB,"['Past', 'Part']",1,2.2625,783.4855008963654
guard,guard,VERB,['Inf'],1,3.4726,763.9264282496954
block,block,VERB,['Inf'],1,3.3156,766.4640486162165
catches,catch,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.5276,779.2006400099657
hide,hide,VERB,['Inf'],1,3.5508,762.6624670225492
tag,tag,VERB,['Inf'],1,2.8506,773.9799305934923
evade,evade,VERB,['Inf'],1,1.6628,793.1785641689941
snatches,snatch,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.0792,802.6114001301514
shortened,shorten,VERB,"['Past', 'Part']",1,1.3979,797.4601924179841
blindfolded,blindfold,VERB,"['Past', 'Part']",1,1.7924,791.0838151275855
hydrated,hydrate,VERB,"['Past', 'Part']",1,1.2304,800.1675262485081
sow,sow,VERB,['Inf'],1,1.9956,787.7994555194512
impart,impart,VERB,['Inf'],1,1.4472,796.6633472965224
toast,toast,VERB,['Inf'],2,3.2325,767.8072094598974
drizzle,drizzle,VERB,['Inf'],1,1.3617,798.0452997891182
cook,cook,VERB,['Inf'],6,3.3664,765.6429587141829
reduce,reduce,VERB,['Inf'],1,2.3424,782.1940622512377
simmer,simmer,VERB,['Inf'],1,1.9445,788.6253943775992
uncover,uncover,VERB,"['Imp', '2', 'Neg', 'Fin']",1,1.9956,787.7994555194512
fluff,fluff,VERB,['Inf'],2,1.8633,789.937845165889
placing,place,VERB,['Ger'],1,2.1703,784.9757467421822
heat,heat,VERB,['Inf'],1,3.3107,766.5432482327512
sweat,sweat,VERB,['Inf'],1,3.0477,770.7941664263503
cooked,cook,VERB,"['Past', 'Part']",1,2.6866,776.6306932693487
skittled,skittle,VERB,"['Past', 'Part']",2,0.0,820.0547115922506
infuse,infuse,VERB,['Inf'],1,1.0,803.8915245443454
separate,separate,VERB,['Inf'],4,3.0445,770.8458886249035
flavor,flavor,VERB,['Inf'],1,2.4082,781.1305245434855
mind,mind,VERB,['Inf'],1,4.393,749.0498308908036
