form,lemma,upos,feats,frequency
amassed,amass,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
inducted,induct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
credited,credit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
cited,cite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
existed,exist,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
destroyed,destroy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
opposed,oppose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
debating,debate,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
diverted,divert,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
coined,coin,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
co-owned,co-own,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
winning,win,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",8
priced,price,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
balanced,balance,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
acknowledged,acknowledge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
quoted,quote,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
purveyed,purvey,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
shaken,shake,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
poured,pour,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
amazed,amaze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
founded,found,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
intending,intend,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
predicated,predicate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
shrouded,shroud,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
encountered,encounter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
squashed,squash,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
challenging,challenge,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
buying,buy,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
copyrighted,copyright,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
enjoyed,enjoy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
overlooked,overlook,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
televised,televise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
mediated,mediate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
expired,expire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
suited,suit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
overshadowed,overshadow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
injured,injure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
happening,happen,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3
prepared,prepare,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
chased,chase,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
battled,battle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
reprinted,reprint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
bothered,bother,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
staggered,stagger,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
clinched,clinch,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
broadcast,broadcast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
overdone,overdo,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
spirited,spirit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
dating,date,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
kidding,kid,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
scripted,script,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
replaced,replace,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
protesting,protest,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
doomed,doom,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
killing,kill,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",5
answering,answer,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
knocking,knock,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
committed,commit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7
thrilled,thrill,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
recommended,recommend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
removed,remove,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
captured,capture,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
modified,modify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
honored,honor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
colored,color,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
controlled,control,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
granted,grant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
scheduled,schedule,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
proving,prove,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
rescued,rescue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
deployed,deploy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
untied,unite,VERB,"{'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Part'}",1
criticised,criticise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
cracked,crack,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
arrested,arrest,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
handcuffed,handcuff,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
reposted,repost,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
killed,kill,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
bloodied,bloody,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
persuaded,persuade,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
interrogated,interrogate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
charged,charge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
invested,invest,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
motivated,motivate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
blacked,black,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
deposited,deposit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
dealt,deal,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
defeated,defeat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
re-elected,re-elect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
animated,animate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
deducted,deduct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
fundraising,fundrais,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
costumed,costume,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
engraved,engrave,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
labelled,label,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
complying,comply,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
waging,wage,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
filed,file,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
raided,raid,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
loading,load,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3
slipping,slip,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
gaining,gain,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3
geared,gear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
hacked,hack,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
rated,rate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
outlived,outlive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
owned,own,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
transferred,transfer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
tasked,task,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
dispatched,dispatch,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
equipped,equip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
sponsored,sponsor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
swamped,swamp,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
dwindled,dwindle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
booked,book,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
co-ordinated,co-ordinate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
tripped,trip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
padded,pad,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
installed,install,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
trampled,trample,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
advanced,advance,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
encouraging,encourage,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
donated,donate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
cultivating,cultivate,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
seeded,seed,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
decentralized,decentralize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
exhibited,exhibit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
intrigued,intrigue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
hanging,hang,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4
adorned,adorn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
analysed,analyse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
examined,examine,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
declined,decline,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
enshrined,enshrine,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
enforcing,enforce,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
prevailing,prevail,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
guided,guide,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
cooperating,cooperate,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
specialized,specialize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
suppressed,suppress,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
forgotten,forget,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
endured,endure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
knit,knit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
cherished,cherish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
betrayed,betray,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
strayed,stray,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
preferred,prefer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
sworn,swear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
hastened,hasten,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
unlocked,unlock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
registered,register,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
greeted,greet,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
sailing,sail,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
embraced,embrace,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
reputed,reput,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
licensed,license,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
reviewing,review,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
assured,assure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
represented,represent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
coupled,couple,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
marginalized,marginalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
sending,send,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",5
perceiving,perceive,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
transmitted,transmitt,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
filtered,filter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
processed,process,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
foisted,foist,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
argued,argue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
purged,purge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
interpreted,interpret,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
proven,prove,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
finished,finish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7
accomplished,accomplish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
domesticated,domesticate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
crafted,craft,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
woven,wove,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
whipped,whip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
crossed,cross,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
sacrificed,sacrifice,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
weakened,weaken,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
recorded,record,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
confronted,confront,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
annoyed,annoy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
excited,excite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
warped,warp,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
pinpointed,pinpoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
distorted,distort,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
concentrated,concentrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
elapsed,elapse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
plotted,plot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
inclined,incline,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
coursing,course,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
roasted,roast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
sounding,sound,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
coughing,cough,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
gargling,gargle,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
enriched,enrich,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
backing,back,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
cleaned,clean,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
ending,end,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
rubbed,rub,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
chocked,chock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
lagged,lag,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
steeped,steep,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
pre-organised,pre-organise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
serviced,service,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
warranted,warrant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
sheltered,shelter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
blooded,blood,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
blessed,bless,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
ranked,rank,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
marvelled,marvel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
boasted,boast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
purchased,purchase,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
publicized,publicize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
comprised,comprise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
piled,pile,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
situated,situate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
bordered,border,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
accessed,access,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
dwarfed,dwarf,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
clustered,cluster,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
motorized,motorize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
frozen,freeze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
composed,compose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
renowned,renown,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
frequented,frequent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
relaxed,relax,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
allocated,allocate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
regarded,regard,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
inscribed,inscribe,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
battling,battle,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
repositioning,reposition,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
repurposed,repurpose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
referred,refer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
inhabited,inhabit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
incorporated,incorporate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
renamed,rename,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
starved,starve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
capitalizing,capitalize,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
renovated,renovate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
reused,reuse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
fueled,fuel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
merged,merge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
planted,plant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
numbered,number,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
designated,designate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
camping,camp,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
spared,spare,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
protected,protect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
reached,reach,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
mapped,map,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
desired,desire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
pre,prearrange,VERB,"{'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Part'}",1
restocked,restock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
permitted,permit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
toured,tour,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
practised,practise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
wai'd,wai,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
capped,cap,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
advised,advise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
aided,aid,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
platted,plat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
proclaimed,proclaim,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
dotted,dot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
staying,stay,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
upset,upset,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
enraged,enrage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
interacting,interact,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
flexed,flex,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
forming,form,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
damaged,damage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
drained,drain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
spaced,space,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
soaked,soak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
subjected,subject,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
hypnotized,hypnotize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
stressed,stress,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
flavored,flavor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
guaranteed,guarantee,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
sifted,sift,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
molded,mold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
browning,brown,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
pureed,puree,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
distilled,distil,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
invented,invent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
stocking,stock,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
tripping,trip,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
malfunctioned,malfunction,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
steered,steer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
troubling,trouble,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
beaten,beat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
dislocated,dislocate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
paralyzed,paralyze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
bogging,bog,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
pushing,push,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
timed,time,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
assigned,assign,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
allotted,allot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
daydreaming,daydream,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
deflated,deflate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
pegged,peg,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
shortened,shorten,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
blindfolded,blindfold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
hydrated,hydrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
cooked,cook,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
skittled,skittle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
dissolved,dissolve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
