form,lemma,upos,feats,frequency
miss,miss,VERB,{'VerbForm': 'Inf'},3
fading,fade,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
ponder,ponder,VERB,{'VerbForm': 'Inf'},1
flow,flow,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
healing,heal,VERB,{'VerbForm': 'Ger'},2
drink,drink,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",12
wash,wash,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",3
trouble,trouble,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
medicating,medicate,VERB,{'VerbForm': 'Ger'},2
medicate,medicate,VERB,{'VerbForm': 'Inf'},1
documented,document,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
nests,nest,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
foraging,forage,VERB,{'VerbForm': 'Ger'},1
spotted,spot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
infected,infect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
chose,choose,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4
laced,lace,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
avoided,avoid,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
varied,vary,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
encounter,encounter,VERB,{'VerbForm': 'Inf'},2
runs,run,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",7
referencing,reference,VERB,{'VerbForm': 'Ger'},1
discusses,discuss,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
researching,research,VERB,{'VerbForm': 'Ger'},1
keeping,keep,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
liked,like,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
build,build,VERB,{'VerbForm': 'Inf'},15
nicknamed,nickname,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
searching,search,VERB,{'VerbForm': 'Ger'},3
aerated,aerate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
carve,carve,VERB,{'VerbForm': 'Inf'},1
carved,carve,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
prevent,prevent,VERB,{'VerbForm': 'Inf'},6
escaping,escape,VERB,{'VerbForm': 'Ger'},1
drilled,drill,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
dried,dry,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
exposing,expose,VERB,{'VerbForm': 'Ger'},1
counted,count,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
ingesting,ingest,VERB,{'VerbForm': 'Ger'},1
ingested,ingest,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
adding,add,VERB,{'VerbForm': 'Ger'},5
mixed,mix,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
plated,plate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
influence,influence,VERB,{'VerbForm': 'Inf'},1
extrapolate,extrapolate,VERB,{'VerbForm': 'Inf'},1
interviews,interview,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
own,own,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
amassed,amass,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
perform,perform,VERB,{'VerbForm': 'Inf'},4
travel,travel,VERB,{'VerbForm': 'Inf'},7
inducted,induct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
displaying,display,VERB,{'VerbForm': 'Ger'},2
credited,credit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
revolutionizing,revolutionize,VERB,{'VerbForm': 'Ger'},1
cited,cite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
existed,exist,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
collapsed,collapse,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
join,join,VERB,{'VerbForm': 'Inf'},6
destroyed,destroy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
expand,expand,VERB,{'VerbForm': 'Inf'},3
beefing,beef,VERB,{'VerbForm': 'Ger'},1
rescinded,rescind,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
induced,induce,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
regard,regard,VERB,{'VerbForm': 'Inf'},1
meaning,mean,VERB,{'VerbForm': 'Ger'},2
favoring,favor,VERB,{'VerbForm': 'Ger'},1
carries,carry,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
opposed,oppose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
debating,debate,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
kicking,kick,VERB,{'VerbForm': 'Ger'},1
predict,predict,VERB,{'VerbForm': 'Inf'},1
fizzle,fizzle,VERB,{'VerbForm': 'Inf'},1
diverted,divert,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
interviewed,interview,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7
coined,coin,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
voted,vote,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
co-owned,co-own,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
winning,win,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",8
remarked,remark,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
topped,top,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
priced,price,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
recount,recount,VERB,{'VerbForm': 'Inf'},1
ventured,venture,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
sample,sample,VERB,{'VerbForm': 'Inf'},1
tasting,taste,VERB,{'VerbForm': 'Ger'},2
balanced,balance,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
laughs,laugh,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
legalizing,legalize,VERB,{'VerbForm': 'Ger'},1
selected,select,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
promulgate,promulgate,VERB,{'VerbForm': 'Inf'},1
gained,gain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
acknowledged,acknowledge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
quoted,quote,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
purveyed,purvey,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
handle,handle,VERB,{'VerbForm': 'Inf'},2
suspect,suspect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
criticized,criticize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
displays,display,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
mimicked,mimick,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
popularize,popularize,VERB,{'VerbForm': 'Inf'},1
shaken,shake,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
poured,pour,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
laugh,laugh,VERB,{'VerbForm': 'Inf'},6
recommend,recommend,VERB,{'VerbForm': 'Inf'},5
amazed,amaze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
implies,imply,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
founded,found,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
intending,intend,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
enhance,enhance,VERB,{'VerbForm': 'Inf'},2
formulate,formulate,VERB,{'VerbForm': 'Inf'},2
predicated,predicate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
shrouded,shroud,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
intriguing,intrigue,VERB,{'VerbForm': 'Ger'},1
encountered,encounter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
preserving,preserve,VERB,{'VerbForm': 'Ger'},2
prevents,prevent,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
anticipating,anticipate,VERB,{'VerbForm': 'Ger'},1
interact,interact,VERB,{'VerbForm': 'Inf'},1
dissecting,dissect,VERB,{'VerbForm': 'Ger'},1
embedded,embed,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
mounted,mount,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
stained,stain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
squashed,squash,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
stinging,sting,VERB,{'VerbForm': 'Ger'},1
belongs,belong,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
happen,happen,VERB,{'VerbForm': 'Inf'},5
challenging,challenge,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
consuming,consume,VERB,{'VerbForm': 'Ger'},1
processing,process,VERB,{'VerbForm': 'Ger'},2
burrow,burrow,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
hire,hire,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",11
varies,vary,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",7
advertise,advertise,VERB,{'VerbForm': 'Inf'},1
buying,buy,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
hiring,hire,VERB,{'VerbForm': 'Ger'},1
'm,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
treat,treat,VERB,{'VerbForm': 'Inf'},5
reveal,reveal,VERB,{'VerbForm': 'Inf'},4
originate,originate,VERB,{'VerbForm': 'Inf'},1
asking,ask,VERB,{'VerbForm': 'Ger'},12
refining,refine,VERB,{'VerbForm': 'Ger'},1
explains,explain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
funds,fund,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
donate,donate,VERB,{'VerbForm': 'Inf'},3
accomplish,accomplish,VERB,{'VerbForm': 'Inf'},4
building,build,VERB,{'VerbForm': 'Ger'},7
envisioned,envision,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
copyrighted,copyright,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
producing,produce,VERB,{'VerbForm': 'Ger'},1
appeal,appeal,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
paying,pay,VERB,{'VerbForm': 'Ger'},1
sacrifice,sacrifice,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
interest,interest,VERB,{'VerbForm': 'Inf'},1
cost,cost,VERB,{'VerbForm': 'Inf'},2
fork,fork,VERB,{'VerbForm': 'Inf'},3
demand,demand,VERB,{'VerbForm': 'Inf'},1
invest,invest,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
creates,create,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
ranks,rank,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
enjoyed,enjoy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
reaffirm,reaffirm,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
emphasizes,emphasize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
merit,merit,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
reinforces,reinforce,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
overlooked,overlook,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
challenge,challenge,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
mention,mention,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
televised,televise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
air,air,VERB,{'VerbForm': 'Inf'},1
mediated,mediate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
announce,announce,VERB,{'VerbForm': 'Inf'},2
educate,educate,VERB,{'VerbForm': 'Inf'},2
engaging,engage,VERB,{'VerbForm': 'Ger'},2
features,feature,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5
emailed,email,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
crystallize,crystallize,VERB,{'VerbForm': 'Inf'},1
recording,record,VERB,{'VerbForm': 'Ger'},1
finishing,finish,VERB,{'VerbForm': 'Ger'},2
browsing,browse,VERB,{'VerbForm': 'Ger'},1
re-record,re-record,VERB,{'VerbForm': 'Inf'},1
celebrates,celebrate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
expired,expire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
suited,suit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
download,download,VERB,{'VerbForm': 'Inf'},1
compete,compete,VERB,{'VerbForm': 'Inf'},4
costs,cost,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
captained,captain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
fired,fire,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
revisit,revisit,VERB,{'VerbForm': 'Inf'},2
signing,sign,VERB,{'VerbForm': 'Ger'},1
overshadowed,overshadow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
injured,injure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
beating,beat,VERB,{'VerbForm': 'Ger'},3
blow,blow,VERB,{'VerbForm': 'Inf'},3
bugle,bugle,VERB,{'VerbForm': 'Inf'},1
tap,tap,VERB,{'VerbForm': 'Inf'},1
experienced,experience,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",6
deliver,deliver,VERB,{'VerbForm': 'Inf'},1
happening,happen,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3
recite,recite,VERB,{'VerbForm': 'Inf'},1
expresses,express,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
prepared,prepare,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
chased,chase,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
battled,battle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
cheer,cheer,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
shout,shout,VERB,{'VerbForm': 'Inf'},1
reprinted,reprint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
bothered,bother,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
staggered,stagger,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
clinched,clinch,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
handed,hand,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
broadcast,broadcast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
flesh,flesh,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
contributing,contribute,VERB,{'VerbForm': 'Ger'},2
whittle,whittle,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
brainstorm,brainstorm,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
assign,assign,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
execute,execute,VERB,{'VerbForm': 'Inf'},3
adds,add,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
punch,punch,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
target,target,VERB,{'VerbForm': 'Inf'},1
attack,attack,VERB,{'VerbForm': 'Inf'},4
overdone,overdo,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
spirited,spirit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
training,train,VERB,{'VerbForm': 'Ger'},1
dating,date,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
exists,exist,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
crack,crack,VERB,{'VerbForm': 'Inf'},1
kidding,kid,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
likened,liken,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
scripted,script,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
succeed,succeed,VERB,{'VerbForm': 'Inf'},7
wakes,wake,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
defending,defend,VERB,{'VerbForm': 'Ger'},1
extending,extend,VERB,{'VerbForm': 'Ger'},2
replaced,replace,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
conquer,conquer,VERB,{'VerbForm': 'Inf'},1
check,check,VERB,{'VerbForm': 'Inf'},15
protesting,protest,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
endanger,endanger,VERB,{'VerbForm': 'Inf'},1
enter,enter,VERB,{'VerbForm': 'Inf'},8
invite,invite,VERB,{'VerbForm': 'Inf'},2
replace,replace,VERB,{'VerbForm': 'Inf'},5
waning,wane,VERB,{'VerbForm': 'Ger'},1
dwells,dwell,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
arrests,arrest,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
commit,commit,VERB,{'VerbForm': 'Inf'},3
matter,matter,VERB,{'VerbForm': 'Inf'},1
eclipse,eclipse,VERB,{'VerbForm': 'Inf'},1
doomed,doom,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
repeat,repeat,VERB,{'VerbForm': 'Inf'},4
killing,kill,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",5
answering,answer,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
enable,enable,VERB,{'VerbForm': 'Inf'},3
knocking,knock,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
express,express,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
walk,walk,VERB,{'VerbForm': 'Inf'},13
committed,commit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7
notice,notice,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
fail,fail,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
invent,invent,VERB,{'VerbForm': 'Inf'},2
combine,combine,VERB,{'VerbForm': 'Inf'},5
where,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Fin'}",1
interpret,interpret,VERB,{'VerbForm': 'Inf'},1
cheat,cheat,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
documenting,document,VERB,{'VerbForm': 'Ger'},2
experimenting,experiment,VERB,{'VerbForm': 'Ger'},1
interested,interest,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
thrilled,thrill,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
confront,confront,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
relies,rely,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
collect,collect,VERB,{'VerbForm': 'Inf'},1
recommended,recommend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
digress,digress,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
scan,scan,VERB,{'VerbForm': 'Inf'},1
handles,handle,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
compress,compress,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
convert,convert,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
search,search,VERB,{'VerbForm': 'Inf'},2
removed,remove,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
anticipate,anticipate,VERB,{'VerbForm': 'Inf'},1
detect,detect,VERB,{'VerbForm': 'Inf'},2
captured,capture,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
modified,modify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
accelerate,accelerate,VERB,{'VerbForm': 'Inf'},2
simulate,simulate,VERB,{'VerbForm': 'Inf'},1
honored,honor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
consists,consist,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
drawing,draw,VERB,{'VerbForm': 'Ger'},1
encourage,encourage,VERB,{'VerbForm': 'Inf'},2
deposit,deposit,VERB,{'VerbForm': 'Inf'},1
colored,color,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
faced,face,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4
controlled,control,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
granted,grant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
denying,deny,VERB,{'VerbForm': 'Ger'},1
citing,cite,VERB,{'VerbForm': 'Ger'},1
scheduled,schedule,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
rebuild,rebuild,VERB,{'VerbForm': 'Inf'},1
proving,prove,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
packing,pack,VERB,{'VerbForm': 'Ger'},3
mail,mail,VERB,{'VerbForm': 'Inf'},1
plans,plan,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
rescued,rescue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
